,Original CNOTs,SABRE CNOTs,SABRE Depth,SABRE Time,SABRE Consolidated Blocks,ForeSight CNOTs,ForeSight Depth,ForeSight Time,ForeSight Consolidated Blocks,ForeSight-D CNOTs,ForeSight-D Depth,ForeSight-D Time,ForeSight-D ALAP Proportion,ForeSight-D ASAP Proportion,ForeSight-D Consolidated Blocks,qubits
bv_n50.qasm,49,172,161,0.5352769599999991,4,109,166,0.7036333559999992,9,133,152,0.9382466390000008,33,19,7,50
bv_n100.qasm,99,564,389,1.6235460219999993,4,318,344,1.6350215430000006,11,343,372,2.2423017579999964,67,35,10,100
