,SABRE CNOTs,SABRE Depth,SABRE Time,MPATH_IPS CNOTs,MPATH_IPS Depth,MPATH_IPS Time,"Layer Density, mean","Layer Density, std.","Child Distance, mean","Child Distance, std.","In Layer Distance, mean","In Layer Distance, std."
67,672,395,0.8885695290000513,618,506,8.629777688999866,0.47058823529411764,0.5772075549940974,1.3545454545454545,1.9144729330994072,3.638655462184874,26.776771286791835
68,723,459,0.48305659500010734,744,491,51.23950341,0.7098445595854922,0.6969634186428729,3.4166666666666665,7.821921087236146,9.10880829015544,30.902715059711063
69,723,473,0.40542129000004934,645,649,1.3649068340000667,0.41134751773049644,0.4920779789702597,1.0,0.0,0.0,0.0
70,864,558,0.42140326300000197,777,745,3.489544419999902,0.437125748502994,0.4960310761421014,1.0,0.0,0.0,0.0
71,525,352,0.3301858939998965,504,346,13.956069024000044,0.695364238410596,0.6999846496277516,2.7941176470588234,6.682341721890609,9.483443708609272,30.11981686985034
72,276,244,0.13117139700011649,264,250,2.0382230939999317,0.5634920634920635,0.5841291407827682,2.4927536231884058,5.709445995626863,3.984126984126984,25.798358544739287
73,768,463,0.4343322160000298,792,491,37.759910525999885,0.6666666666666666,0.7200822998230956,2.6382978723404253,6.283239661899006,10.86111111111111,38.31230300736821
74,504,352,0.2912457700001596,459,344,2.9801111570000103,0.5536723163841808,0.5906049421637053,2.1595744680851063,3.8545446829086845,4.406779661016949,24.617607940311
75,294,243,0.17567330299993955,258,226,7.132259093999892,0.7864077669902912,0.7458686919094686,2.263157894736842,3.603245689844788,13.009708737864077,41.35836637062935
76,864,516,0.4794491189998098,822,689,2.849564601000111,0.44108761329305135,0.49651720080223904,1.0,0.0,0.0,0.0
77,753,514,0.4071186849998867,837,518,18.821779245000016,0.6682692307692307,0.6581974836740057,3.1194029850746268,7.429313437393516,7.375,23.8346416845475
78,357,247,0.20966754400001264,366,293,9.45167832900006,0.725,0.7183604016555106,3.231707317073171,7.2048404807713196,11.133333333333333,33.63305252608248
79,591,420,0.27506433300004574,510,529,5.767648381000072,0.47413793103448276,0.5486850565851574,1.3669724770642202,1.8506658878901632,1.6379310344827587,10.133927781028726
80,720,447,0.4093722580000758,807,528,37.3066215209999,0.6934673366834171,0.66612774190173,2.1417910447761193,3.853962847249504,8.894472361809045,36.2041103693513
81,1185,766,1.8655291210000087,1062,857,10.806843540000045,0.5025906735751295,0.5679191390629956,1.3697916666666667,1.5491005314688981,3.0,16.25716263028591
82,714,478,0.46131525300006615,681,428,15.060969775000103,0.7784431137724551,0.8071625292098018,2.4206349206349205,4.1006255322335825,14.263473053892216,48.481393874452024
83,270,213,0.15116221199991742,267,217,2.5520511380000244,0.5702479338842975,0.5867186561751686,2.3676470588235294,5.338275806036522,3.206611570247934,15.199998562076868
84,891,438,0.6226657519998753,1011,485,56.645879724,1.144927536231884,0.9597004713706263,4.148387096774194,7.173241988414278,42.130434782608695,85.10903714740749
85,1011,657,0.5990884510001706,987,682,29.467479422999986,0.5533980582524272,0.6189272796314262,2.2261904761904763,4.743043001713117,5.8964401294498385,26.50106464760938
86,798,498,0.4199118300000464,774,613,17.135819410000067,0.5435684647302904,0.6171562783190311,1.9069767441860466,4.597676967293722,4.929460580912863,19.726743314184326
87,432,284,0.93796759199995,522,320,19.12172708800017,0.8387096774193549,0.8170274285105767,4.02020202020202,7.4304584710837975,17.70967741935484,46.93832160804019
88,1092,591,0.6260110519999671,1077,735,23.224269121999896,0.6019736842105263,0.6146212349613166,2.7679558011049723,6.457790765200374,4.519736842105263,19.482269400236195
89,471,289,0.2428926400000364,432,312,10.41878586300004,0.6357615894039735,0.6142183285126858,2.021276595744681,3.376951676530545,5.7218543046357615,21.449512240829662
90,681,366,0.4599962059999143,744,468,24.405789845000072,0.79375,0.7590855929998935,3.6097560975609757,8.99831433748129,12.4375,36.26339192284693
91,393,251,0.19951795199995104,321,304,3.238249916000086,0.4875,0.6019499563917253,2.4025974025974026,6.171277710342898,4.075,28.04183258990039
92,306,187,0.16733574899990344,303,216,12.520287786000154,0.7676767676767676,0.7361966528601454,2.9054054054054053,6.333456677383616,12.242424242424242,29.425849595654476
93,666,453,0.3982985700001791,639,421,19.861792309000066,0.7183908045977011,0.6660966647657053,3.3658536585365852,7.192213825966354,9.022988505747126,33.12306451044478
94,183,167,0.09827495700005784,171,174,1.6978623140000764,0.5257731958762887,0.6107758038597372,1.2448979591836735,0.6860300536314943,3.9381443298969074,17.066162598394488
95,432,292,0.2381555560000379,333,302,10.63762253599998,0.5955882352941176,0.6460135273418433,2.3974358974358974,5.702765284221025,5.220588235294118,19.330215290663244
96,816,538,0.8402269270000033,759,624,6.841975241,0.46779661016949153,0.518943084291786,1.6691176470588236,5.256725589883462,1.0372881355932204,10.601980919877782
97,351,254,0.4279892669999299,324,326,1.8300412769999639,0.5163398692810458,0.6061188559147519,1.4487179487179487,1.6843733971301897,4.366013071895424,23.743110905628043
98,825,467,0.4677325839998048,849,590,18.358100831,0.6048387096774194,0.619814597501345,2.864864864864865,7.41405590629977,5.766129032258065,27.058362511242294
99,942,577,0.5230734939998456,867,641,9.011369297000101,0.5622895622895623,0.5717762597711237,1.8424242424242425,3.589465251219927,2.632996632996633,13.513055992853056
