,SABRE Swaps,MPATH Swaps,SABRE Depth,MPATH Depth,SABRE Time,MPATH Time
adder_n10,28.000000000000014,23.000000000000007,120.6,119.0,0.25021804140000015,1.0158546955999999
cc_n12,18.799999999999997,11.0,47.400000000000006,50.0,0.13457943099999986,0.3836701561999998
multiplier_n15,206.40000000000003,122.00000000000006,364.2,335.0,1.2262580496000024,25.0510990752
qf21_n15,118.80000000000001,73.99999999999999,294.79999999999995,276.0,0.774247293999997,7.0434722297999945
sat_n11,241.60000000000005,164.59999999999997,554.0,524.8,1.6391541078000045,45.62136576359998
qft_n15,-1.0,N/A,-1.0,N/A,-1.0,N/A
dnn_n8,35.00000000000003,15.000000000000028,109.6,103.0,1.166094519399985,78.61496901960003
seca_n11,41.79999999999999,27.800000000000004,99.79999999999998,91.8,0.45080565820001084,2.874587650600006
bv_n14,20.6,11.0,29.0,27.0,0.17365344999998342,0.34245069240000703
ising_n10,0.0,0.0,42.0,42.0,0.5402878199999804,10.891803683799981
qaoa_n6,19.800000000000004,16.999999999999986,103.00000000000001,81.4,0.2804410626000163,2.4208223092000027
qpe_n9,34.2,22.0,105.8,97.0,0.18070741100000304,0.7678407749999905
simon_n6,4.999999999999998,5.999999999999998,34.0,35.0,0.05255686360001163,0.13932615380001606
