,SABRE Swaps,MPATH Swaps,SABRE Depth,MPATH Depth,SABRE Time,MPATH Time
adder_n10,20.3,14.3,114.3,105.3,0.21314042310000036,2.0773089276000007
cc_n12,12.700000000000001,3.000000000000009,39.800000000000004,41.00000000000001,0.09122399969999932,0.4776426626999996
multiplier_n15,144.59999999999997,88.69999999999997,365.5,301.6,1.2903462391000091,38.79727493739999
qf21_n15,62.90000000000002,37.79999999999996,264.3,253.20000000000002,0.5123593520999975,8.806342315599988
sat_n11,129.00000000000006,96.19999999999995,489.0,460.7,1.3086239530999706,63.943562487599976
qft_n15,101.50000000000003,95.40000000000005,235.89999999999998,163.8,1.2113617379000514,26.503669332200023
dnn_n8,7.105427357601002e-14,10.9999999999999,97.99999999999999,105.0,0.8686116506999952,66.52723981640001
seca_n11,25.899999999999988,26.900000000000016,89.60000000000001,87.40000000000002,0.36605509069995606,6.036703829400086
bv_n14,12.399999999999999,8.000000000000007,24.5,23.999999999999996,0.08086021060003075,0.5302302954000424
ising_n10,0.0,24.200000000000003,42.00000000000001,67.0,0.3355190810999375,8.957366477199868
qaoa_n6,7.300000000000013,6.800000000000011,77.5,71.8,0.23783854120001705,2.956869987900109
qpe_n9,19.400000000000013,11.999999999999996,99.4,94.0,0.176609139600032,2.0936986462000275
simon_n6,5.900000000000004,2.999999999999993,33.0,30.0,0.07270957529999578,0.4084418030000507
