,SABRE Swaps,MPATH Swaps,SABRE Depth,MPATH Depth,SABRE Time,MPATH Time
bigadder_n18,131.2,93.4,219.6,221.2,0.7454173843999998,4.544915877000001
qft_n20,251.2,224.6,284.8,205.4,2.787902310400008,91.87100878739999
ising_n26,23.799999999999997,11.999999999999993,21.6,14.0,1.0405839170000035,4.632791777800003
bv_n19,44.199999999999996,20.999999999999996,46.8,41.0,0.6019872391999798,1.0043288691999805
dnn_n16,60.00000000000006,55.00000000000006,106.79999999999998,118.0,2.9818419415999866,154.8666990926001
multiplier_n25,1086.7999999999997,586.4000000000001,1192.4,967.0,5.014308957999856,539.9797790793999
wstate_n27,88.39999999999999,60.0,92.0,55.0,0.5865720212001179,2.91124145140011
ghz_state_n23,30.0,10.999999999999998,39.2,34.0,0.14801260879994518,0.2895761001999745
cat_state_n22,34.6,21.999999999999996,39.599999999999994,45.0,0.13957678119995762,0.40931469120014297
square_root_n18,1175.4,931.9999999999999,1950.0,1908.0,8.110899598599916,1425.5017004054002
cc_n18,32.60000000000001,21.0,77.2,78.0,0.3113610683998559,1.5220223762000387
