,SABRE Swaps,MPATH Swaps,SABRE Depth,MPATH Depth,SABRE Time,MPATH Time
adder_n10,20.400000000000006,20.00000000000002,111.50000000000001,112.99999999999999,0.21014630449999946,2.6678339809
cc_n12,13.400000000000002,3.4999999999999876,43.3,42.50000000000001,0.09615645420000085,0.43813865439999944
multiplier_n15,143.30000000000004,104.5,362.0,318.40000000000003,1.1954964191999928,39.48061319740001
qf21_n15,58.30000000000003,42.199999999999974,261.6,257.6,0.4704611563999947,10.237413420499985
sat_n11,127.89999999999996,99.10000000000002,486.6,469.90000000000003,1.235531745499975,54.360109745900004
qft_n15,87.79999999999998,109.3,224.49999999999997,173.29999999999995,1.1918047158999798,26.21611254879999
dnn_n8,5.000000000000071,18.00000000000007,102.99999999999999,119.00000000000003,0.9196802609000088,67.68998172899994
seca_n11,31.799999999999976,19.90000000000001,100.19999999999999,86.09999999999998,0.35966204260012086,5.138647662700032
bv_n14,11.4,4.000000000000006,22.7,20.0,0.07914738280005622,0.4031848026999342
ising_n10,7.20000000000001,0.0,65.3,42.00000000000001,0.38139531709998664,7.040630043599958
qaoa_n6,11.700000000000017,11.099999999999998,89.60000000000001,78.4,0.2596887591000723,3.589177753199874
qpe_n9,21.39999999999999,14.199999999999998,99.9,94.6,0.17566449189998823,2.31793023500004
simon_n6,4.1000000000000005,4.0,33.099999999999994,28.999999999999993,0.06503600109999752,0.7379735928000173
